User_Agent,AcceptLanguage,AcceptEncoding,Page
Mozilla/5.0 (SMART-TV; Linux; Tizen 2.3) AppleWebkit/538.1 (KHTML: like Gecko) SamsungBrowser/1.0 TV Safari/538.1,tn,gzip,puppy3
Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Trident/6.0; Touch),io,gzip,kitten1
Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Trident/6.0; Touch),io,gzip,kitten1
Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Trident/6.0; Touch),io,gzip,kitten1
Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Trident/6.0; Touch),io,gzip,kitten1
Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Trident/6.0; Touch),io,gzip,kitten1
Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Trident/6.0; Touch),io,gzip,kitten1
Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Trident/6.0; Touch),io,gzip,kitten1
Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Trident/6.0; Touch),io,gzip,kitten1
Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Trident/6.0; Touch),io,gzip,kitten1
Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Trident/6.0; Touch),io,gzip,kitten1
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,mt,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,mt,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,mt,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,mt,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,mt,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,mt,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,mt,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,mt,gzip,kitten2
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,sq,gzip,puppy1
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,sq,gzip,puppy1
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,sq,gzip,puppy1
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,sq,gzip,puppy1
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,sq,gzip,puppy1
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,sq,gzip,puppy1
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,sq,gzip,puppy1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),bn,gzip,kitten3
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),bn,gzip,kitten3
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),bn,gzip,kitten3
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),bn,gzip,kitten3
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),bn,gzip,kitten3
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),bn,gzip,kitten3
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),bn,gzip,kitten3
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),bn,gzip,kitten3
Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0,kv,gzip,kitten3
Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0,kv,gzip,kitten3
Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0,kv,gzip,kitten3
Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0,kv,gzip,kitten3
Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0,kv,gzip,kitten3
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,mn,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,mn,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,mn,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,mn,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,mn,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,mn,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,mn,gzip,puppy2
Lynx/2.8.5dev.16 libwww-FM/2.14 SSL-MM/1.4.1 OpenSSL/0.9.7a,mn,gzip,puppy2
Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML: like Gecko) Chrome/5.0.375.86 Safari/533.4,af,gzip,puppy3
Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML: like Gecko) Chrome/5.0.375.86 Safari/533.4,af,gzip,puppy3
Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML: like Gecko) Chrome/5.0.375.86 Safari/533.4,af,gzip,puppy3
Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML: like Gecko) Chrome/5.0.375.86 Safari/533.4,af,gzip,puppy3
Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML: like Gecko) Chrome/5.0.375.86 Safari/533.4,af,gzip,puppy3
Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML: like Gecko) Chrome/5.0.375.86 Safari/533.4,af,gzip,puppy3
Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML: like Gecko) Chrome/5.0.375.86 Safari/533.4,af,gzip,puppy3
Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML: like Gecko) Chrome/5.0.375.86 Safari/533.4,af,gzip,puppy3
Mozilla/5.0 (Macintosh; U; Intel Mac OS X; en-US) AppleWebKit/533.4 (KHTML: like Gecko) Chrome/5.0.375.86 Safari/533.4,af,gzip,puppy3
Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104,as,gzip,puppy3
Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104,as,gzip,puppy3
Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104,as,gzip,puppy3
Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104,as,gzip,puppy3
Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104,as,gzip,puppy3
Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104,as,gzip,puppy3
Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104,as,gzip,puppy3
Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104,as,gzip,puppy3
Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104,as,gzip,puppy3
Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0) BlackBerry8703e/4.1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 VendorID/104,as,gzip,puppy3
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,fo,gzip,kitten3
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,fo,gzip,kitten3
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,fo,gzip,kitten3
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,fo,gzip,kitten3
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,fo,gzip,kitten3
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,fo,gzip,kitten3
Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.8.1.14) Gecko/20080505 Thunderbird/2.0.0.14,fo,gzip,kitten3
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,br,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,br,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,br,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,br,gzip,kitten1
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60,br,gzip,kitten1
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,om,gzip,kitten2
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,om,gzip,kitten2
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,om,gzip,kitten2
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,om,gzip,kitten2
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,om,gzip,kitten2
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,om,gzip,kitten2
Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1,om,gzip,kitten2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,gd,gzip,kitten2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,gd,gzip,kitten2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,gd,gzip,kitten2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,gd,gzip,kitten2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,gd,gzip,kitten2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,gd,gzip,kitten2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,gd,gzip,kitten2
Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML: like Gecko) Dragon/45.6.11.383 Chrome/45.0.2454.93 Safari/537.36,gd,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh_CN) AppleWebKit/534.7 (KHTML: like Gecko) Chrome/7.0 baidubrowser/1.x Safari/534.7,ji,gzip,puppy2
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh_CN) AppleWebKit/534.7 (KHTML: like Gecko) Chrome/7.0 baidubrowser/1.x Safari/534.7,ji,gzip,puppy2
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh_CN) AppleWebKit/534.7 (KHTML: like Gecko) Chrome/7.0 baidubrowser/1.x Safari/534.7,ji,gzip,puppy2
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh_CN) AppleWebKit/534.7 (KHTML: like Gecko) Chrome/7.0 baidubrowser/1.x Safari/534.7,ji,gzip,puppy2
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh_CN) AppleWebKit/534.7 (KHTML: like Gecko) Chrome/7.0 baidubrowser/1.x Safari/534.7,ji,gzip,puppy2
Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML: like Gecko) Version/4.0 Safari/528.16,bh,gzip,kitten1
Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML: like Gecko) Version/4.0 Safari/528.16,bh,gzip,kitten1
Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML: like Gecko) Version/4.0 Safari/528.16,bh,gzip,kitten1
Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML: like Gecko) Version/4.0 Safari/528.16,bh,gzip,kitten1
Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML: like Gecko) Version/4.0 Safari/528.16,bh,gzip,kitten1
Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML: like Gecko) Version/4.0 Safari/528.16,bh,gzip,kitten1
Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML: like Gecko) Version/4.0 Safari/528.16,bh,gzip,kitten1
Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML: like Gecko) Version/4.0 Safari/528.16,bh,gzip,kitten1
Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/528.16 (KHTML: like Gecko) Version/4.0 Safari/528.16,bh,gzip,kitten1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),kg,gzip,puppy1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),kg,gzip,puppy1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),kg,gzip,puppy1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),kg,gzip,puppy1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),kg,gzip,puppy1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),kg,gzip,puppy1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),kg,gzip,puppy1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),kg,gzip,puppy1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),kg,gzip,puppy1
ELinks/0.13.GIT (textmode; Linux 2.6.22-2-686 i686; 148x68-3),kg,gzip,puppy1
Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML: like Gecko) CriOS/55.0.2883.79 Mobile/14C92 Safari/602.1,ne,gzip,kitten2
Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML: like Gecko) CriOS/55.0.2883.79 Mobile/14C92 Safari/602.1,ne,gzip,kitten2
Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML: like Gecko) CriOS/55.0.2883.79 Mobile/14C92 Safari/602.1,ne,gzip,kitten2
Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML: like Gecko) CriOS/55.0.2883.79 Mobile/14C92 Safari/602.1,ne,gzip,kitten2
Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML: like Gecko) CriOS/55.0.2883.79 Mobile/14C92 Safari/602.1,ne,gzip,kitten2
Mozilla/5.0 (iPad; CPU OS 10_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML: like Gecko) CriOS/55.0.2883.79 Mobile/14C92 Safari/602.1,ne,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,yo,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,yo,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,yo,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,yo,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,yo,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,yo,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,yo,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,yo,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,yo,gzip,puppy3
Mozilla/5.0 (Windows; U; Windows NT 6.1; zh-HK) AppleWebKit/533.18.1 (KHTML: like Gecko) Version/5.0.2 Safari/533.18.5,yo,gzip,puppy3
Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML: like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4,bo,gzip,kitten2
Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML: like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4,bo,gzip,kitten2
Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML: like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4,bo,gzip,kitten2
Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML: like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4,bo,gzip,kitten2
Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML: like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4,bo,gzip,kitten2
Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML: like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4,bo,gzip,kitten2
Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML: like Gecko) FxiOS/1.0 Mobile/12F69 Safari/600.1.4,bo,gzip,kitten2
Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML: like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19,bm,gzip,kitten2
Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML: like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19,bm,gzip,kitten2
Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML: like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19,bm,gzip,kitten2
Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML: like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19,bm,gzip,kitten2
Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML: like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19,bm,gzip,kitten2
Mozilla/5.0 (Linux; Android 4.1; Galaxy Nexus Build/JRN84D) AppleWebKit/535.19 (KHTML: like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19,bm,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML: like Gecko) Chrome/4.0.201.1 Safari/532.0,ce,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML: like Gecko) Chrome/4.0.201.1 Safari/532.0,ce,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML: like Gecko) Chrome/4.0.201.1 Safari/532.0,ce,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML: like Gecko) Chrome/4.0.201.1 Safari/532.0,ce,gzip,kitten2
Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/532.0 (KHTML: like Gecko) Chrome/4.0.201.1 Safari/532.0,ce,gzip,kitten2
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586,vi,gzip,puppy2
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586,vi,gzip,puppy2
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586,vi,gzip,puppy2
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586,vi,gzip,puppy2
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586,vi,gzip,puppy2
Mozilla/5.0 (Windows Phone 10.0; Android 4.2.1; HTC; 0P6B180) AppleWebKit/537.36 (KHTML: like Gecko) Chrome/46.0.2486.0 Mobile Safari/537.36 Edge/13.10586,vi,gzip,puppy2
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,ts,gzip,puppy3
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,ts,gzip,puppy3
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,ts,gzip,puppy3
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,ts,gzip,puppy3
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,ts,gzip,puppy3
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,ts,gzip,puppy3
MobileSafari/9537.53 CFNetwork/672.0.8 Darwin/14.0.0,ts,gzip,puppy3
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0,ml,gzip,puppy2
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0,ml,gzip,puppy2
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0,ml,gzip,puppy2
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0,ml,gzip,puppy2
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0,ml,gzip,puppy2
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0,ml,gzip,puppy2
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0,ml,gzip,puppy2
Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:10.0) Gecko/20100101 Firefox/10.0,ml,gzip,puppy2
Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML: like Gecko) GSA/4.2.2.38484 Mobile/12B411 Safari/9537.53,ka,gzip,kitten3
Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML: like Gecko) GSA/4.2.2.38484 Mobile/12B411 Safari/9537.53,ka,gzip,kitten3
